10,2
10,2
10,2
10,3
10,2
20,3
20,2
20,2
20,2
20,2
50,3
50,3
50,3
50,3
50,3
100,3
100,3
100,3
100,3
100,3
200,3
200,4
200,4
200,3
200,4
500,4
500,4
500,4
500,4
500,4
1000,4
1000,4
1000,4
1000,4
1000,4
2000,5
2000,4
2000,5
2000,4
2000,5
5000,5
5000,5
5000,4
5000,5
5000,5
10000,5
10000,5
10000,5
10000,5
10000,5
