10,2.9e-05
10,2.9e-05
10,2.8e-05
10,2.9e-05
10,2.8e-05
100,0.000453
100,0.00044
100,0.000401
100,0.0004
100,0.000419
1000,0.008392
1000,0.008275
1000,0.008714
1000,0.008254
1000,0.008439
10000,0.138844
10000,0.137747
10000,0.134783
10000,0.141244
10000,0.137552
