10,1e-06
10,1e-06
10,1e-06
10,1e-06
10,1e-06
100,1.1e-05
100,1.4e-05
100,1.1e-05
100,1.5e-05
100,1.1e-05
1000,0.000184
1000,0.000222
1000,0.000238
1000,0.000308
1000,0.000154
10000,0.002849
10000,0.002855
10000,0.003345
10000,0.00284
10000,0.003058
