10,1e-06
10,1e-06
10,1e-06
10,1e-06
10,1e-06
100,0.003756
100,0.006078
100,0.008624
100,0.011717
100,0.0154
1000,0.000394
1000,0.000344
1000,0.000312
1000,0.000297
1000,0.000276
10000,0.004281
10000,0.004365
10000,0.004933
10000,0.004766
10000,0.0048
