10,2e-06
10,2e-06
10,1e-06
10,1e-06
10,2e-06
100,5.6e-05
100,4.7e-05
100,5.1e-05
100,4.7e-05
100,4.8e-05
1000,0.003678
1000,0.003511
1000,0.003616
1000,0.00346
1000,0.003558
10000,0.329439
10000,0.331534
10000,0.334266
10000,0.335437
10000,0.353636
